FBti0020056	BS
FBti0020057	BS
FBti0064235	Quasimodo
FBti0020058	Quasimodo
FBti0020059	297
FBti0064226	INE-1
FBti0020060	F
FBti0020061	297
FBti0020062	Stalker
FBti0064245	INE-1
FBti0020063	roo
FBti0020064	FB
FBti0059773	FB
FBti0020066	NOF
FBti0020068	Rt1a
FBti0064311	Tc1-2
FBti0020069	roo
FBti0020070	blood
FBti0020071	I
FBti0020072	412
FBti0020073	412
FBti0020074	H
FBti0020075	jockey
FBti0020076	roo
FBti0020077	Doc
FBti0060206	INE-1
FBti0060235	HeT-A
FBti0020078	S
FBti0020079	Cr1a
FBti0060208	INE-1
FBti0020080	roo
FBti0020081	Doc
FBti0020082	412
FBti0020083	jockey
FBti0020084	jockey
FBti0060245	INE-1
FBti0020085	roo
FBti0020086	17.6
FBti0063145	INE-1
FBti0020087	Doc
FBti0060257	INE-1
FBti0060292	1731
FBti0020088	S
FBti0060294	INE-1
FBti0020089	X
FBti0020090	17.6
FBti0020091	Rt1a
FBti0020092	jockey
FBti0060715	1360
FBti0020093	roo
FBti0060698	INE-1
FBti0020094	412
FBti0060700	INE-1
FBti0020095	Doc
FBti0060732	INE-1
FBti0060736	G5A
FBti0060733	INE-1
FBti0020096	pogo
FBti0063216	Rt1a
FBti0063191	gypsy12
FBti0063217	INE-1
FBti0063219	INE-1
FBti0020097	jockey
FBti0020098	Rt1b
FBti0060757	INE-1
FBti0060759	INE-1
FBti0020099	copia
FBti0060776	INE-1
FBti0063244	INE-1
FBti0060782	INE-1
FBti0020100	roo
FBti0020101	Rt1b
FBti0059714	roo
FBti0020103	roo
FBti0060842	INE-1
FBti0060843	INE-1
FBti0061303	1360
FBti0020105	F
FBti0020106	roo
FBti0020107	X
FBti0061307	INE-1
FBti0061320	1360
FBti0061310	INE-1
FBti0020108	copia
FBti0061324	INE-1
FBti0020109	F
FBti0061336	INE-1
FBti0061338	INE-1
FBti0020110	Rt1b
FBti0020111	Doc
FBti0020112	Stalker2
FBti0020113	transib2
FBti0061376	1360
FBti0061361	INE-1
FBti0020114	transib2
FBti0020115	F
FBti0061362	INE-1
FBti0061417	BS
FBti0020116	1360
FBti0061389	INE-1
FBti0061391	INE-1
FBti0061393	INE-1
FBti0020117	gypsy5
FBti0020118	opus
FBti0061447	INE-1
FBti0061450	INE-1
FBti0020119	S
FBti0020120	jockey
FBti0020121	roo
FBti0061502	INE-1
FBti0061504	INE-1
FBti0020122	X
FBti0061869	INE-1
FBti0061894	jockey2
FBti0061887	INE-1
FBti0061889	INE-1
FBti0020123	Doc
FBti0020124	jockey
FBti0020125	BS
FBti0061962	TART-A
FBti0020126	297
FBti0020127	copia
FBti0020128	BS
FBti0020129	roo
FBti0061973	INE-1
FBti0020130	G2
FBti0020131	roo
FBti0062030	HB
FBti0062031	HB
FBti0062025	INE-1
FBti0062032	HMS-Beagle2
FBti0020132	412
FBti0020133	Juan
FBti0062044	INE-1
FBti0059671	mdg1
FBti0020134	mdg1
FBti0059672	mdg1
FBti0020136	mdg1
FBti0020137	S
FBti0062554	X
FBti0062556	INE-1
FBti0062567	INE-1
FBti0020138	invader4
FBti0062568	INE-1
FBti0062600	1360
FBti0020139	hopper2
FBti0020140	Doc
FBti0062569	INE-1
FBti0020143	1360
FBti0020141	hopper2
FBti0020142	hopper
FBti0062570	INE-1
FBti0062572	INE-1
FBti0062625	INE-1
FBti0020144	opus
FBti0020145	roo
FBti0062626	INE-1
FBti0062643	INE-1
FBti0020146	S
FBti0062659	INE-1
FBti0020147	gypsy2
FBti0062663	INE-1
FBti0020148	F
FBti0020149	BS
FBti0020150	roo
FBti0062665	INE-1
FBti0020151	Cr1a
FBti0020152	Doc
FBti0062687	INE-1
FBti0020153	Stalker2
FBti0062689	INE-1
FBti0020154	roo
FBti0020155	1360
FBti0062690	INE-1
FBti0062746	INE-1
FBti0020156	jockey
FBti0020157	BS
FBti0020158	mdg1
FBti0020159	Doc
FBti0062775	INE-1
FBti0062776	INE-1
FBti0063220	INE-1
FBti0020160	F
FBti0063225	INE-1
FBti0063227	INE-1
FBti0063223	X
FBti0063230	INE-1
FBti0020161	Cr1a
FBti0063233	INE-1
FBti0063236	INE-1
FBti0063245	INE-1
FBti0063246	INE-1
FBti0063248	INE-1
FBti0063249	INE-1
FBti0020162	Stalker4
FBti0063251	INE-1
FBti0063253	INE-1
FBti0063274	INE-1
FBti0063275	INE-1
FBti0020163	Doc
FBti0063277	INE-1
FBti0020164	Doc
FBti0020165	412
FBti0020166	roo
FBti0063333	Rt1b
FBti0020167	S
FBti0020168	Cr1a
FBti0063298	INE-1
FBti0063339	INE-1
FBti0020169	invader3
FBti0063342	INE-1
FBti0063344	INE-1
FBti0020170	roo
FBti0020171	mdg3
FBti0063358	INE-1
FBti0020172	pogo
FBti0063359	INE-1
FBti0063361	INE-1
FBti0020173	Rt1b
FBti0062048	Quasimodo
FBti0020174	17.6
FBti0059763	Idefix
FBti0020176	mdg3
FBti0063381	INE-1
FBti0020178	springer
FBti0063433	INE-1
FBti0063435	INE-1
FBti0063437	INE-1
FBti0063438	INE-1
FBti0063439	INE-1
FBti0063440	INE-1
FBti0063441	INE-1
FBti0020179	412
FBti0063902	INE-1
FBti0063903	INE-1
FBti0063922	BS
FBti0063907	INE-1
FBti0063924	BS3
FBti0063909	INE-1
FBti0063911	INE-1
FBti0063931	INE-1
FBti0059736	FB
FBti0020181	NOF
FBti0063932	INE-1
FBti0020183	invader3
FBti0063933	INE-1
FBti0063934	INE-1
FBti0063948	INE-1
FBti0020184	Tirant
FBti0063950	INE-1
FBti0063952	INE-1
FBti0063954	INE-1
FBti0020185	flea
FBti0063960	INE-1
FBti0063976	INE-1
FBti0063978	INE-1
FBti0020186	412
FBti0020033	412
FBti0020187	roo
FBti0064022	INE-1
FBti0020188	G2
FBti0062049	INE-1
FBti0020189	I
FBti0064024	INE-1
FBti0020190	McClintock
FBti0064025	INE-1
FBti0064026	INE-1
FBti0020191	Tc1
FBti0064027	INE-1
FBti0060089	INE-1
FBti0020192	Cr1a
FBti0059779	1360
FBti0060090	INE-1
FBti0060119	INE-1
FBti0060122	INE-1
FBti0020195	F
FBti0060124	INE-1
FBti0060145	1360
FBti0060127	INE-1
FBti0060152	INE-1
FBti0020197	jockey
FBti0020196	Doc
FBti0060187	G2
FBti0060165	INE-1
FBti0060166	INE-1
FBti0060190	1360
FBti0060167	INE-1
FBti0060168	INE-1
FBti0060169	INE-1
FBti0020198	invader2
FBti0060209	INE-1
FBti0060238	1360
FBti0060211	INE-1
FBti0060239	hopper2
FBti0060213	INE-1
FBti0060215	INE-1
FBti0059643	roo
FBti0059641	INE-1
FBti0059644	roo
FBti0060216	INE-1
FBti0060222	INE-1
FBti0060224	INE-1
FBti0060225	INE-1
FBti0060226	INE-1
FBti0060227	INE-1
FBti0060228	INE-1
FBti0060230	INE-1
FBti0060231	INE-1
FBti0060241	HB
FBti0060232	INE-1
FBti0020200	Idefix
FBti0060234	INE-1
FBti0020201	3S18
FBti0060255	H
FBti0060249	INE-1
FBti0060264	INE-1
FBti0060266	INE-1
FBti0060268	INE-1
FBti0060269	INE-1
FBti0020202	Cr1a
FBti0060270	INE-1
FBti0020203	blood
FBti0020204	Doc
FBti0060609	INE-1
FBti0020205	blood
FBti0060610	INE-1
FBti0060611	INE-1
FBti0060612	INE-1
FBti0060262	jockey
FBti0020206	G4
FBti0060650	INE-1
FBti0060649	X
FBti0060651	INE-1
FBti0060652	INE-1
FBti0060654	INE-1
FBti0020207	1360
FBti0060734	1360
FBti0060655	INE-1
FBti0060717	297
FBti0060656	INE-1
FBti0060657	INE-1
FBti0059665	FB
FBti0060659	INE-1
FBti0060673	INE-1
FBti0060674	INE-1
FBti0060675	INE-1
FBti0020209	Ivk
FBti0060676	INE-1
FBti0060678	INE-1
FBti0060680	INE-1
FBti0020210	opus
FBti0060721	Quasimodo
FBti0020211	Quasimodo
FBti0060683	INE-1
FBti0060685	INE-1
FBti0060687	INE-1
FBti0060699	INE-1
FBti0060701	INE-1
FBti0020212	Doc
FBti0060702	INE-1
FBti0060755	INE-1
FBti0060756	INE-1
FBti0060758	INE-1
FBti0060761	INE-1
FBti0060762	INE-1
FBti0061337	Cr1a
FBti0060771	INE-1
FBti0060773	INE-1
FBti0060775	INE-1
FBti0060778	INE-1
FBti0060780	INE-1
FBti0060781	INE-1
FBti0020213	Cr1a
FBti0060783	INE-1
FBti0060785	INE-1
FBti0060786	INE-1
FBti0061313	mdg1
FBti0060787	INE-1
FBti0062062	INE-1
FBti0060807	INE-1
FBti0060809	INE-1
FBti0060811	INE-1
FBti0060813	INE-1
FBti0060816	INE-1
FBti0060818	INE-1
FBti0060819	INE-1
FBti0060820	INE-1
FBti0060821	INE-1
FBti0060823	INE-1
FBti0061220	INE-1
FBti0061221	INE-1
FBti0061222	INE-1
FBti0061223	INE-1
FBti0061224	INE-1
FBti0020214	X
FBti0020215	G5
FBti0061226	INE-1
FBti0061228	INE-1
FBti0020216	297
FBti0061230	INE-1
FBti0061232	INE-1
FBti0061235	INE-1
FBti0061246	INE-1
FBti0061247	INE-1
FBti0020217	S
FBti0061248	INE-1
FBti0061359	jockey2
FBti0060751	jockey
FBti0020218	297
FBti0061249	INE-1
FBti0061250	INE-1
FBti0020219	FB
FBti0061251	INE-1
FBti0061254	INE-1
FBti0062050	INE-1
FBti0061257	INE-1
FBti0061367	gypsy12
FBti0061272	INE-1
FBti0061360	hopper2
FBti0061273	INE-1
FBti0061339	Cr1a
FBti0061274	INE-1
FBti0061275	INE-1
FBti0061276	INE-1
FBti0061278	INE-1
FBti0061281	INE-1
FBti0061358	flea
FBti0059657	Cr1a
FBti0062063	G
FBti0061285	INE-1
FBti0061288	INE-1
FBti0061300	INE-1
FBti0061321	G5A
FBti0061302	INE-1
FBti0061304	INE-1
FBti0062061	gypsy6
FBti0061343	Cr1a
FBti0061305	INE-1
FBti0020221	Cr1a
FBti0020222	Cr1a
FBti0061372	R1A1
FBti0061306	INE-1
FBti0061309	INE-1
FBti0020223	transib3
FBti0062534	ninja-Dsim-like
FBti0020224	1360
FBti0062488	transib3
FBti0062542	gypsy9
FBti0062483	gypsy4
FBti0020225	1360
FBti0062543	gypsy9
FBti0062484	gypsy4
FBti0061993	hopper2
FBti0062002	HB
FBti0020226	mariner2
FBti0020227	17.6
FBti0059664	S2
FBti0061412	INE-1
FBti0061414	INE-1
FBti0020229	1360
FBti0061416	INE-1
FBti0062550	Fw3
FBti0061861	F
FBti0061976	Doc4
FBti0061419	INE-1
FBti0020230	1360
FBti0062445	diver2
FBti0020231	S2
FBti0020232	S
FBti0061958	1360
FBti0062498	gypsy8
FBti0020233	G4
FBti0020234	Cr1a
FBti0061866	297
FBti0061979	Cr1a
FBti0020235	R1A1
FBti0061421	INE-1
FBti0062065	INE-1
FBti0020236	Cr1a
FBti0020237	rooA
FBti0062067	H
FBti0062501	gypsy8
FBti0020238	HB
FBti0061425	INE-1
FBti0062005	HB
FBti0061427	INE-1
FBti0061960	1360
FBti0061429	INE-1
FBti0062008	mariner2
FBti0020239	gtwin
FBti0062447	diver2
FBti0020240	1360
FBti0061755	INE-1
FBti0020241	mariner2
FBti0020242	gtwin
FBti0062450	diver2
FBti0020243	1360
FBti0062010	invader1
FBti0062011	Max
FBti0061988	Cr1a
FBti0020244	1360
FBti0062491	gypsy6
FBti0062545	gypsy3
FBti0061891	springer
FBti0062516	gypsy8
FBti0061930	Quasimodo
FBti0061756	INE-1
FBti0061922	H
FBti0061933	Quasimodo
FBti0061758	INE-1
FBti0061760	INE-1
FBti0061763	INE-1
FBti0062129	INE-1
FBti0061990	Cr1a
FBti0020291	1360
FBti0020292	hopper
FBti0061767	INE-1
FBti0062517	gypsy8
FBti0061782	INE-1
FBti0062127	INE-1
FBti0062099	INE-1
FBti0062453	diver2
FBti0061785	INE-1
FBti0061787	INE-1
FBti0062495	Stalker2
FBti0062519	gypsy8
FBti0061893	springer
FBti0062071	INE-1
FBti0062096	copia
FBti0020290	invader1
FBti0061857	roo
FBti0062094	INE-1
FBti0020289	G6
FBti0020288	Cr1a
FBti0061798	INE-1
FBti0061800	INE-1
FBti0020287	Cr1a
FBti0061814	INE-1
FBti0020286	Helena
FBti0061905	BS
FBti0061815	INE-1
FBti0061871	mdg1
FBti0061888	mdg1
FBti0061859	gypsy
FBti0061816	INE-1
FBti0061817	INE-1
FBti0061819	INE-1
FBti0061868	297
FBti0059667	X
FBti0059658	X
FBti0020284	X
FBti0061822	INE-1
FBti0061826	INE-1
FBti0061830	INE-1
FBti0062093	diver2
FBti0061994	Stalker4
FBti0061832	INE-1
FBti0020283	S2
FBti0062461	diver2
FBti0062525	HMS-Beagle2
FBti0020282	1360
FBti0062571	INE-1
FBti0062187	1360
FBti0062573	INE-1
FBti0063237	G5
FBti0063239	G5
FBti0062186	INE-1
FBti0062185	INE-1
FBti0062577	INE-1
FBti0062580	INE-1
FBti0062681	297
FBti0020281	Cr1a
FBti0062683	297
FBti0062583	INE-1
FBti0020280	invader2
FBti0062585	INE-1
FBti0062593	INE-1
FBti0063206	Cr1a
FBti0059668	Cr1a
FBti0063340	gypsy8
FBti0063808	looper1
FBti0062594	INE-1
FBti0062596	INE-1
FBti0063234	flea
FBti0062184	INE-1
FBti0062182	INE-1
RR48377_transposable_element	X-element
FBti0020278	X
FBti0063173	BS3
FBti0063175	BS3
FBti0062646	gypsy
FBti0059761	Cr1a
FBti0063341	gypsy8
FBti0063343	gypsy8
FBti0020276	Rt1b
FBti0063345	gypsy8
FBti0020275	Rt1a
FBti0063158	G5A
FBti0020273	1360
FBti0063347	gypsy8
FBti0063807	1731
FBti0063308	diver2
FBti0062605	INE-1
FBti0063315	gypsy4
FBti0063362	gypsy9
FBti0063247	jockey2
FBti0062608	INE-1
FBti0062609	INE-1
FBti0062611	INE-1
FBti0062620	INE-1
FBti0020272	Cr1a
FBti0062621	INE-1
FBti0062163	1360
FBti0062161	1360
FBti0062623	INE-1
FBti0062159	INE-1
FBti0063161	G5A
FBti0062627	INE-1
FBti0062131	INE-1
FBti0062132	INE-1
FBti0062629	INE-1
FBti0062630	INE-1
FBti0020271	1360
FBti0062634	INE-1
FBti0063292	Max
FBti0063288	GATE
FBti0020270	Cr1a
FBti0063250	invader3
FBti0020269	aurora
FBti0063295	Max
FBti0063290	GATE
FBti0063354	gypsy2
FBti0062656	F
FBti0020263	F
FBti0020265	F
FBti0020264	gypsy2
FBti0020262	HB
FBti0020266	HB
FBti0020267	S
FBti0020261	S
FBti0020268	opus
FBti0062685	springer
FBti0062686	springer
FBti0020260	opus
FBti0020257	opus
FBti0063330	gypsy6
FBti0063364	gypsy3
FBti0062688	springer
FBti0020259	Doc3
FBti0063194	1360
FBti0020258	invader5
FBti0062135	INE-1
FBti0062157	INE-1
FBti0063317	gypsy4
FBti0062637	INE-1
FBti0062664	F
FBti0020256	Stalker
FBti0020255	Rt1b
FBti0020254	R1A1
FBti0062639	INE-1
FBti0062640	INE-1
FBti0063228	Cr1a
FBti0062158	Stalker4
FBti0020253	Cr1a
FBti0020252	Stalker
FBti0020251	Quasimodo
FBti0059780	diver2
FBti0020249	1360
FBti0063200	1360
FBti0062691	diver
FBti0020247	invader1
FBti0063806	micropia
FBti0063297	invader6
FBti0020246	Stalker
FBti0059677	Rt1c
FBti0063311	diver2
FBti0062641	INE-1
FBti0059634	Rt1c
FBti0059858	Rt1c
FBti0059924	Porto1
FBti0063941	BS3
FBti0063832	INE-1
FBti0059934	ZAM
FBti0063352	HMS-Beagle2
FBti0059932	gypsy5
FBti0062669	Idefix
FBti0063835	INE-1
FBti0059918	rooA
FBti0063942	1360
FBti0063963	Cr1a
FBti0059906	gypsy8
FBti0059915	Rt1a
FBti0059916	Rt1a
FBti0059880	mariner2
FBti0063826	jockey
FBti0063964	Cr1a
FBti0059898	G3
FBti0059900	diver2
FBti0059917	transib1
FBti0063945	1360
FBti0059859	Stalker4
FBti0063916	springer
FBti0059928	gypsy3
FBti0059929	gypsy3
FBti0059930	gypsy3
FBti0063939	Rt1b
FBti0059848	Stalker
FBti0059902	diver2
FBti0063923	Doc
FBti0063965	Cr1a
FBti0062668	1360
FBti0059836	G
FBti0059843	invader3
FBti0059893	gypsy12
FBti0063838	INE-1
FBti0063840	INE-1
FBti0063842	INE-1
FBti0059931	3S18
FBti0063947	1360
FBti0063848	INE-1
FBti0059922	412
FBti0063849	INE-1
FBti0063850	INE-1
FBti0063851	INE-1
FBti0063852	INE-1
FBti0059894	gypsy12
FBti0062188	INE-1
FBti0063949	1360
FBti0059860	Stalker4
FBti0059854	Stalker
FBti0062666	HMS-Beagle
FBti0059867	baggins
FBti0063936	G4
FBti0059841	gtwin
FBti0063914	297
FBti0062667	gypsy10
FBti0059885	GATE
FBti0063951	1360
FBti0063967	Cr1a
FBti0059889	Max
FBti0059921	accord2
FBti0063969	Cr1a
FBti0059904	diver2
FBti0063855	INE-1
FBti0062190	INE-1
FBti0062216	Stalker2
FBti0059908	gypsy8
FBti0063918	springer
FBti0063915	mdg1
FBti0062192	INE-1
FBti0063913	copia
FBti0020293	invader1
FBti0059863	HB
FBti0059864	HB
FBti0062206	jockey
FBti0059840	Tc1-2
FBti0063935	Tirant
FBti0059933	gypsy5
FBti0063910	mdg3
FBti0062207	gypsy9
FBti0062213	BS3
FBti0063860	INE-1
FBti0063970	Cr1a
FBti0063866	INE-1
FBti0063867	INE-1
FBti0059882	mariner2
FBti0059856	Stalker
FBti0059861	Stalker4
FBti0059878	Idefix
FBti0063912	mdg3
FBti0063869	INE-1
FBti0063929	S
FBti0063953	1360
FBti0063904	F
FBti0063870	INE-1
FBti0063937	G4
FBti0063872	INE-1
FBti0063874	INE-1
FBti0062209	Stalker2
FBti0059923	412
FBti0063908	F
FBti0063961	Doc4
FBti0063925	Doc
FBti0063875	INE-1
FBti0063938	G4
FBti0063955	1360
FBti0062210	1360
FBti0059927	gypsy10
FBti0062212	gypsy
FBti0059845	invader4
FBti0063895	roo
FBti0059837	G
FBti0062211	flea
FBti0059838	G5
FBti0063940	G5A
FBti0059873	baggins
FBti0063891	McClintock
FBti0059896	R1A1
FBti0063876	INE-1
FBti0063971	Cr1a
FBti0059890	Max
FBti0063877	INE-1
FBti0063880	INE-1
FBti0063887	INE-1
FBti0063962	Tc1
FBti0060436	Doc
FBti0059942	INE-1
FBti0059943	INE-1
FBti0060470	Cr1a
FBti0059944	INE-1
FBti0059939	jockey
FBti0062730	gypsy9
FBti0062670	BS3
FBti0061049	accord
FBti0059945	INE-1
FBti0059948	INE-1
FBti0062729	rooA
FBti0061007	Doc3
FBti0061000	diver2
FBti0060471	Cr1a
FBti0061016	gypsy8
FBti0060458	1360
FBti0059949	INE-1
FBti0059950	INE-1
FBti0060982	mariner2
FBti0060460	1360
FBti0062728	ZAM
FBti0059952	INE-1
FBti0062671	Tc1-2
FBti0060416	roo
FBti0060442	G4
FBti0062672	gypsy2
FBti0061040	Porto1
FBti0061031	ninja-Dsim-like
FBti0061041	Porto1
FBti0059954	INE-1
FBti0061017	gypsy8
FBti0061019	gypsy8
FBti0060955	Stalker4
FBti0060985	GATE
FBti0060986	GATE
FBti0060953	Stalker
FBti0061020	gypsy8
FBti0061044	gypsy11
FBti0061034	412
FBti0060450	BS3
FBti0060452	BS3
FBti0060957	Stalker4
FBti0061015	Stalker2
FBti0062673	F
FBti0061035	412
FBti0059955	INE-1
FBti0059956	INE-1
FBti0060444	G4
FBti0059957	INE-1
FBti0059958	INE-1
FBti0062697	F
FBti0061010	transib3
FBti0059959	INE-1
FBti0061008	gypsy4
FBti0061021	gypsy8
FBti0061011	transib3
FBti0061003	diver2
FBti0060374	INE-1
FBti0060977	Idefix
FBti0061048	micropia
FBti0062674	Quasimodo
FBti0060461	1360
FBti0060484	jockey2
FBti0062726	1360
FBti0060445	G4
FBti0060375	INE-1
FBti0062676	diver2
FBti0062694	Cr1a
FBti0060376	INE-1
FBti0061032	gypsy2
FBti0061042	Porto1
FBti0061033	gypsy2
FBti0061013	gypsy6
FBti0060435	springer
FBti0060995	17.6
FBti0060472	Cr1a
FBti0060377	INE-1
FBti0060944	jockey2
FBti0061014	G6
FBti0062695	G2
FBti0060379	INE-1
FBti0060380	INE-1
FBti0060480	Cr1a
FBti0060987	Max
FBti0060438	S
FBti0060446	Rt1b
FBti0060382	INE-1
FBti0060959	Stalker4
FBti0060949	invader4
FBti0060418	gypsy
FBti0060384	INE-1
FBti0060385	INE-1
FBti0061050	3S18
FBti0060386	INE-1
FBti0060393	INE-1
FBti0060427	opus
FBti0060980	Idefix
FBti0060394	INE-1
FBti0060395	INE-1
FBti0060988	gypsy12
FBti0060434	mdg1
FBti0060397	INE-1
FBti0060998	G3
FBti0061006	diver2
FBti0060952	transib2
FBti0061045	gypsy11
FBti0061022	gypsy8
FBti0060481	Cr1a
FBti0060398	INE-1
FBti0061012	transib3
FBti0060947	invader2
FBti0060437	Doc
FBti0061023	gypsy8
FBti0060989	gypsy12
FBti0061025	gypsy8
FBti0061038	412
FBti0060399	INE-1
FBti0060401	INE-1
FBti0060403	INE-1
FBti0060462	1360
FBti0061009	gypsy4
FBti0060467	1360
FBti0060428	297
FBti0062725	G5A
FBti0059940	X
FBti0060482	Cr1a
FBti0061026	gypsy8
FBti0060405	INE-1
FBti0062705	gypsy
FBti0062702	gypsy
FBti0060453	BS3
FBti0060961	Stalker4
FBti0062696	297
FBti0060974	baggins
FBti0060431	297
FBti0060468	1360
FBti0060469	1360
FBti0062700	Cr1a
FBti0060454	BS3
FBti0059941	X
FBti0060483	Cr1a
FBti0060448	G5A
FBti0062699	X
FBti0061053	X
FBti0060432	297
FBti0061073	G5
FBti0061072	Cr1a
FBti0061065	BS3
FBti0062731	X
FBti0148145	Y
FBti0061063	McClintock
FBti0060449	G5A
FBti0062698	X
FBti0061061	X
FBti0061062	INE-1
FBti0061074	17.6
FBti0061064	McClintock
RR50515_transposable_element	FW
RR50516_transposable_element	FW
RR50434_transposable_element	HB
RR50358_transposable_element	gypsy
RR48300_transposable_element	G6
RR48307_transposable_element	X
RR41993_transposable_element	Doc
RR48392_transposable_element	mdg3
RR48395_transposable_element	R1
RR48396_transposable_element	Stalker
RR48398_transposable_element	Idefix
RR48399_transposable_element	copia
RR48402_transposable_element	F
RR43083_transposable_element	1731
RR42006_transposable_element	Doc
RR47928_transposable_element	Quasimodo
RR48317_transposable_element	F
RR48360_transposable_element	F
RR48375_transposable_element	gypsy
RR48393_transposable_element	invader4
RR48403_transposable_element	mdg3
RR42631_transposable_element	Quasimodo
RR48314_transposable_element	F
RR48341_transposable_element	copia
RR48367_transposable_element	Transpac
RR48380_transposable_element	X
RR48387_transposable_element	Stalker4
RR48389_transposable_element	roo
RR48309_transposable_element	HMS-Beagle
RR48376_transposable_element	gypsy6
RR48379_transposable_element	S
RR48397_transposable_element	F
RR48390_transposable_element	3S18
RR48312_transposable_element	invader3
RR48301_transposable_element	F
RR48319_transposable_element	opus
RR43685_transposable_element	gypsy2
RR48337_transposable_element	S
RR48407_transposable_element	Doc
RR48405_transposable_element	blood
RR48388_transposable_element	rover
FBti0148146	Y
RR48352_transposable_element	17.6
RR46620_transposable_element	S
RR42049_transposable_element	Doc
RR48333_transposable_element	17.6
RR48325_transposable_element	F
RR48318_transposable_element	F
RR48334_transposable_element	blood
RR48336_transposable_element	Rt1a
RR48343_transposable_element	invader3
RR48372_transposable_element	micropia
RR48374_transposable_element	micropia
RR42071_transposable_element	1360
RR48335_transposable_element	F
RR45929_transposable_element	S
RR48351_transposable_element	Ivk
RR48364_transposable_element	Transpac
RR48371_transposable_element	297
RR48385_transposable_element	Doc
RR48391_transposable_element	gypsy
RR48326_transposable_element	opus
RR48311_transposable_element	412
RR48394_transposable_element	mdg1
RR46358_transposable_element	invader2
RR48386_transposable_element	mdg1
RR46410_transposable_element	1360
RR46432_transposable_element	S
RR48350_transposable_element	F
RR42085_transposable_element	Doc
RR43375_transposable_element	INE-1
RR48347_transposable_element	copia
RR48349_transposable_element	McClintock
FBti0061075	INE-1
FBti0062732	INE-1
FBti0061077	INE-1
FBti0061078	INE-1
FBti0061079	INE-1
FBti0061080	INE-1
FBti0061676	INE-1
FBti0061786	1360
FBti0062734	INE-1
FBti0020294	HB
FBti0061797	Tc1-2
FBti0061757	gypsy
FBti0061677	INE-1
FBti0061678	INE-1
FBti0061679	INE-1
FBti0061680	INE-1
FBti0061682	INE-1
FBti0061685	INE-1
FBti0061784	G5A
FBti0062737	FB
FBti0061686	INE-1
FBti0019281	mdg3
FBti0061789	1360
FBti0020295	HB
FBti0061689	INE-1
FBti0061700	INE-1
FBti0061701	INE-1
FBti0061702	INE-1
FBti0019282	Quasimodo
FBti0061835	G6
FBti0061703	INE-1
FBti0061704	INE-1
FBti0061706	INE-1
FBti0019283	Burdock
FBti0061708	INE-1
FBti0061783	Quasimodo
FBti0061710	INE-1
FBti0061792	1360
FBti0061711	INE-1
FBti0061821	Tc3
FBti0061713	INE-1
FBti0061722	INE-1
FBti0061723	INE-1
FBti0061724	INE-1
FBti0061725	INE-1
FBti0061727	INE-1
FBti0019284	gypsy4
FBti0061729	INE-1
FBti0061730	INE-1
FBti0061795	Cr1a
FBti0061732	INE-1
FBti0061735	INE-1
FBti0061825	Tc3
FBti0061829	Tc3
FBti0061737	INE-1
FBti0019285	roo
FBti0061856	INE-1
FBti0061858	INE-1
FBti0061860	INE-1
FBti0061863	INE-1
FBti0019286	Juan
FBti0061864	INE-1
FBti0061865	INE-1
FBti0020296	rooA
FBti0061867	INE-1
FBti0061870	INE-1
FBti0062374	Cr1a
FBti0062388	Tc1-2
FBti0062367	BS3
FBti0061873	INE-1
FBti0019287	S
FBti0062423	Fw2
FBti0061890	INE-1
FBti0061892	INE-1
FBti0062755	INE-1
FBti0020297	jockey2
FBti0061896	INE-1
FBti0061899	INE-1
FBti0062391	Tc1-2
FBti0020298	HB
FBti0062370	1360
FBti0059740	looper1
FBti0019288	S
FBti0061963	S
FBti0061901	INE-1
FBti0062387	Cr1a
FBti0062420	Bari2
FBti0061904	INE-1
FBti0061907	INE-1
FBti0061908	INE-1
FBti0061964	S
FBti0020301	1360
FBti0061921	INE-1
FBti0061923	INE-1
FBti0062364	Rt1b
FBti0062394	Rt1c
FBti0061924	INE-1
FBti0061925	INE-1
FBti0061927	INE-1
FBti0062444	INE-1
FBti0020302	HB
FBti0062446	INE-1
FBti0019289	S2
FBti0019290	1360
FBti0062613	Tc1-2
FBti0019291	transib3
FBti0020303	Bari2
FBti0062584	H
FBti0062597	1360
FBti0020304	Helena
FBti0062601	1360
FBti0063085	Tc3
FBti0019293	Cr1a
FBti0063104	BS4
FBti0062448	INE-1
FBti0062451	INE-1
FBti0062454	INE-1
FBti0062456	INE-1
FBti0062459	INE-1
FBti0062462	INE-1
FBti0062465	INE-1
FBti0062468	INE-1
FBti0062603	1360
FBti0063079	gypsy12
FBti0062628	hopper2
FBti0062586	hopper
FBti0062485	INE-1
FBti0062486	INE-1
FBti0062489	INE-1
FBti0062492	INE-1
FBti0062759	INE-1
FBti0062756	invader3
FBti0062606	1360
FBti0062496	INE-1
FBti0020305	1360
FBti0062499	INE-1
FBti0062502	INE-1
FBti0062504	INE-1
FBti0062518	INE-1
FBti0062520	INE-1
FBti0062522	INE-1
FBti0062524	INE-1
FBti0062610	1360
FBti0062526	INE-1
FBti0062528	INE-1
FBti0062531	INE-1
FBti0062533	INE-1
FBti0062578	BS
FBti0062535	INE-1
FBti0019294	S
FBti0062536	INE-1
FBti0062544	INE-1
FBti0062428	X
FBti0062546	INE-1
FBti0019295	S
FBti0062558	gypsy
FBti0062622	gtwin
FBti0063091	gypsy6
FBti0062757	gtwin
FBti0063080	gypsy12
